home_team_rank,away_team_rank,home_team_form,away_team_form,home_goal_diff,away_goal_diff,tournament_importance,is_neutral,h2h_points_diff,goal_diff,result
7.0,23.0,6,9,-0.4,0.6,1,0,-7,1,1
10.0,18.0,13,11,1.4,1.2,1,1,1,-1,2
71.0,18.0,6,11,-0.2,1.2,1,0,-3,0,0
33.0,63.0,9,6,0.8,-0.8,1,0,0,1,1
140.0,171.0,4,0,-2.8,-3.0,2,0,0,3,1
11.0,26.0,10,6,1.0,0.2,1,1,6,0,0
158.0,44.0,6,3,0.2,-1.4,1,0,3,-3,2
140.0,100.0,7,8,-1.4,1.2,2,0,0,0,0
11.0,61.0,8,1,0.2,-1.0,1,1,0,0,0
171.0,100.0,0,6,-3.0,1.0,2,0,10,-4,2
94.0,72.0,13,7,1.2,0.0,1,1,0,0,0
63.0,125.0,6,8,-0.8,0.0,1,0,0,2,1
33.0,34.0,9,5,0.4,-0.2,1,0,3,1,1
94.0,125.0,11,7,0.8,-0.4,1,1,0,3,1
63.0,72.0,9,8,0.2,0.2,1,0,0,0,0
33.0,34.0,12,2,0.8,-0.6,1,0,6,0,0
57.0,18.0,4,11,-0.2,1.2,1,1,3,0,0
125.0,72.0,4,6,-1.4,-0.2,1,1,0,0,0
63.0,94.0,7,11,-0.6,1.2,1,0,3,0,0
73.0,90.0,8,4,0.0,-0.2,1,0,3,1,1
171.0,140.0,0,7,-3.0,-1.4,2,0,3,-1,2
86.0,194.0,8,0,0.0,-2.5,1,0,0,4,1
197.0,185.0,0,3,0.0,0.0,1,1,0,3,1
73.0,90.0,10,4,0.2,-0.2,1,0,6,0,0
105.0,194.0,8,0,0.4,-3.0,1,1,0,1,1
86.0,197.0,10,3,0.8,3.0,1,0,0,1,1
105.0,185.0,10,3,0.6,-0.75,1,1,0,-2,2
194.0,197.0,0,3,-2.5,1.0,1,1,0,2,1
38.0,54.0,6,11,-0.6,0.8,1,0,3,-1,2
185.0,194.0,6,3,-0.2,-1.6,1,1,0,1,1
3.0,6.0,13,10,0.8,0.2,1,0,3,3,1
86.0,105.0,13,7,1.6,0.0,1,0,0,0,0
30.0,77.0,12,7,1.8,-0.6,1,0,-3,2,1
35.0,37.0,9,11,0.6,1.4,3,0,0,0,0
27.0,17.0,6,13,1.6,1.0,3,0,0,-5,2
10.0,32.0,6,5,0.6,0.4,1,0,1,-2,2
16.0,2.0,4,15,-0.4,2.6,1,0,4,0,0
20.0,12.0,10,9,0.8,1.4,3,0,3,-2,2
53.0,24.0,9,7,-0.6,0.2,3,0,2,1,1
4.0,1.0,15,7,4.6,1.0,1,0,0,0,0
197.0,105.0,3,7,0.0,0.0,1,1,0,2,1
86.0,185.0,11,8,1.4,0.0,1,0,0,2,1
100.0,140.0,6,10,0.6,0.0,2,0,-1,2,1
7.0,5.0,15,10,1.6,0.6,1,0,0,-1,2
85.0,38.0,3,5,-0.8,-0.8,1,0,0,-1,2
17.0,27.0,13,3,1.8,-0.4,3,0,-3,3,1
12.0,20.0,11,10,1.8,0.6,3,0,0,-1,2
30.0,36.0,12,5,1.8,0.0,1,0,3,1,1
75.0,41.0,12,13,0.8,2.8,1,0,-2,1,1
43.0,21.0,10,12,0.8,0.2,1,0,3,1,1
4.0,8.0,13,9,2.8,0.4,1,0,3,-2,2
37.0,35.0,9,7,1.0,0.2,3,0,-1,0,0
24.0,53.0,6,9,0.0,-0.6,3,0,7,0,0
42.0,18.0,8,9,0.0,0.4,1,0,-1,-1,2
138.0,89.0,4,2,-1.0,-0.6,1,0,0,1,1
97.0,170.0,8,0,1.0,-3.0,2,0,5,7,1
135.0,79.0,9,10,0.0,1.6,2,1,0,-6,2
75.0,82.0,11,4,1.4,-1.2,1,0,3,-2,2
66.0,110.0,8,12,0.4,2.0,2,0,0,2,1
71.0,20.0,4,9,-0.6,-0.2,1,0,0,-1,2
146.0,79.0,2,10,-1.2,2.4,2,1,0,-6,2
66.0,135.0,8,9,0.6,-0.8,2,0,0,3,1
109.0,120.0,6,0,0.4,-1.2,1,0,0,0,0
69.0,20.0,6,9,0.0,-0.2,1,0,1,4,1
110.0,79.0,9,12,1.2,3.6,2,1,-2,-1,2
146.0,135.0,1,9,-2.4,-1.2,2,1,5,-2,2
75.0,89.0,10,2,1.0,-0.6,1,0,0,0,0
102.0,70.0,7,8,0.0,0.0,1,1,0,1,1
31.0,16.0,6,11,0.0,0.8,1,0,0,1,1
146.0,110.0,0,6,-2.8,0.4,2,1,11,-2,2
66.0,79.0,11,12,1.4,3.2,2,0,4,-1,2
68.0,138.0,8,6,0.6,-0.8,1,0,0,1,1
102.0,89.0,7,2,-0.4,-0.6,1,1,4,1,1
75.0,70.0,8,8,0.2,0.4,1,0,3,1,1
110.0,135.0,6,9,0.0,-1.0,2,1,7,0,0
66.0,146.0,8,0,0.8,-3.0,2,0,0,6,1
45.0,77.0,10,12,0.4,0.8,1,0,3,0,0
152.0,121.0,5,7,-0.4,-0.2,1,0,-1,0,0
113.0,138.0,1,6,-1.4,-0.2,1,0,0,-1,2
143.0,76.0,5,7,-1.2,0.4,1,0,0,1,1
113.0,159.0,1,9,-1.0,0.8,1,0,0,0,0
83.0,152.0,11,3,1.4,-0.6,1,0,-8,3,1
113.0,159.0,2,7,-0.8,0.2,1,0,1,0,0
34.0,55.0,12,11,1.4,0.8,1,0,0,0,0
113.0,159.0,3,7,-0.6,0.2,1,0,2,-1,2
34.0,93.0,13,4,1.6,-1.0,1,0,0,2,1
77.0,35.0,10,2,0.4,-0.6,1,0,0,6,1
34.0,73.0,13,4,1.6,-0.6,1,0,0,0,0
24.0,83.0,10,13,-0.2,2.0,1,0,9,0,0
29.0,55.0,10,11,0.4,0.8,1,0,5,2,1
131.0,74.0,9,8,0.2,0.2,1,0,0,2,1
74.0,87.0,7,2,-0.2,-0.6,1,1,1,1,1
117.0,104.0,3,8,-1.8,0.2,1,1,0,1,1
64.0,69.0,9,10,1.0,1.4,1,0,-13,0,0
131.0,87.0,12,2,0.8,-0.6,1,0,3,2,1
38.0,87.0,5,1,-0.8,-1.0,1,0,3,1,1
31.0,87.0,10,1,0.4,-1.0,1,0,1,7,1
44.0,81.0,10,10,1.2,0.2,1,0,3,0,0
71.0,74.0,5,7,-0.2,-0.4,1,0,9,0,0
73.0,85.0,4,4,-0.6,-0.4,1,1,0,0,0
163.0,81.0,12,11,2.2,0.6,1,0,0,-2,2
71.0,58.0,5,11,-0.2,1.4,1,0,0,0,0
79.0,58.0,13,11,2.0,1.4,1,0,0,0,0
88.0,100.0,15,4,3.2,-0.2,1,0,3,1,1
41.0,100.0,6,1,-0.4,-1.2,1,1,0,1,1
48.0,31.0,8,13,0.0,2.2,1,0,10,2,1
24.0,44.0,8,8,-0.4,0.2,1,0,0,1,1
138.0,73.0,7,5,-1.0,-0.2,1,0,9,2,1
87.0,38.0,0,7,-2.4,-0.6,1,0,6,1,1
74.0,86.0,3,8,-0.4,0.6,1,0,0,1,1
116.0,107.0,1,10,-1.0,0.8,1,0,0,2,1
50.0,57.0,8,11,0.2,1.4,1,0,-3,0,0
88.0,181.0,15,0,2.8,-3.6,2,1,-3,8,1
38.0,36.0,6,2,-0.8,-1.6,1,1,0,2,1
76.0,28.0,7,10,-0.4,1.6,1,0,3,2,1
31.0,72.0,9,8,0.4,0.0,1,1,6,2,1
102.0,200.0,10,0,0.6,-12.666666666666666,2,0,0,11,1
107.0,75.0,7,4,-0.4,-0.4,1,0,0,2,1
74.0,79.0,5,11,-0.2,1.8,1,1,1,-2,2
25.0,94.0,10,7,-0.2,-0.4,1,1,0,1,1
88.0,200.0,15,0,4.0,-12.25,2,1,-3,19,1
64.0,45.0,7,5,0.2,-0.2,1,0,0,1,1
73.0,139.0,5,7,-0.2,-0.8,1,0,12,0,0
4.0,32.0,10,5,2.2,-0.4,1,0,-2,3,1
108.0,123.0,7,12,0.4,1.0,1,0,0,1,1
102.0,181.0,10,0,2.4,-4.6,2,0,0,3,1
50.0,87.0,8,3,0.2,-2.0,1,0,0,2,1
38.0,79.0,9,11,0.4,1.4,1,1,3,1,1
76.0,94.0,10,7,0.6,-0.2,1,0,0,0,0
86.0,72.0,7,7,0.4,-0.4,1,1,3,2,1
181.0,200.0,0,0,-3.4,-13.6,2,1,0,2,1
28.0,25.0,7,10,1.0,-0.2,1,1,3,0,0
102.0,88.0,12,15,3.0,6.8,2,0,0,-2,2
36.0,74.0,1,5,-2.0,-0.4,1,1,-3,0,0
57.0,87.0,9,3,1.2,-2.2,1,1,4,-1,2
112.0,56.0,1,7,-1.2,0.2,1,1,0,-1,2
44.0,7.0,6,12,0.2,1.2,1,1,-3,0,0
82.0,109.0,8,4,1.4,-1.0,1,0,4,4,1
38.0,74.0,12,6,0.8,-0.2,1,1,-3,2,1
36.0,79.0,2,8,-1.8,0.8,1,1,6,0,0
85.0,93.0,4,3,-0.4,-1.4,1,1,0,1,1
64.0,23.0,10,7,1.0,0.4,1,0,3,1,1
63.0,51.0,4,4,-2.4,-1.4,1,0,3,1,1
56.0,44.0,10,7,0.8,0.4,1,1,0,-1,2
8.0,62.0,11,5,2.2,-0.6,1,1,0,2,1
31.0,86.0,11,9,0.8,0.8,1,1,3,0,0
76.0,25.0,8,8,0.4,-0.4,1,0,3,2,1
28.0,94.0,7,7,1.0,-0.2,1,1,0,1,1
63.0,85.0,7,7,-1.6,0.2,1,0,2,1,1
112.0,44.0,0,7,-1.4,0.4,1,1,3,-1,2
93.0,51.0,3,3,-0.6,-1.6,1,1,-1,1,1
7.0,16.0,10,10,1.0,0.6,1,1,3,0,0
8.0,66.0,11,1,1.8,-0.8,1,1,3,0,0
73.0,23.0,3,4,-0.6,-0.4,1,0,4,1,1
58.0,10.0,3,8,-1.0,0.2,1,1,0,-1,2
83.0,146.0,4,0,-0.8,-2.4,1,1,0,3,1
57.0,86.0,6,7,0.0,0.2,1,1,6,1,1
150.0,41.0,6,6,0.2,-0.4,1,0,0,0,0
63.0,8.0,9,11,-1.4,1.8,1,0,1,1,1
66.0,85.0,2,7,-0.6,0.4,1,1,3,1,1
50.0,31.0,8,11,0.4,0.8,1,0,2,-1,2
62.0,51.0,2,3,-1.2,-1.6,1,1,3,-1,2
116.0,97.0,4,1,-0.2,-2.4,1,0,0,3,1
38.0,28.0,12,7,1.0,0.8,1,1,13,-1,2
76.0,79.0,10,6,0.8,0.2,1,0,0,1,1
104.0,117.0,5,6,-0.2,-0.8,1,0,3,2,1
83.0,97.0,7,1,0.0,-2.2,1,1,0,1,1
116.0,146.0,7,0,0.6,-2.8,1,0,0,0,0
10.0,2.0,8,13,0.2,2.4,1,1,0,-1,2
37.0,21.0,5,9,0.2,-0.2,1,1,5,1,1
150.0,41.0,4,7,-0.4,0.4,1,0,1,-1,2
23.0,90.0,4,9,-0.4,2.6,1,0,-3,1,1
71.0,95.0,11,1,1.8,-1.6,1,0,5,4,1
146.0,97.0,1,1,-2.0,-1.6,1,1,1,0,0
57.0,28.0,6,7,0.0,-0.4,1,1,0,3,1
119.0,104.0,10,7,0.6,0.2,1,0,0,0,0
82.0,130.0,8,2,1.2,-1.6,2,0,2,5,1
116.0,83.0,8,10,0.8,0.6,1,0,4,-1,2
157.0,158.0,6,7,-0.8,0.6,2,1,0,-3,2
76.0,31.0,13,11,1.4,0.8,1,0,0,2,1
90.0,21.0,9,6,3.8,-0.8,1,1,0,0,0
23.0,37.0,4,7,-0.4,0.4,1,0,0,1,1
24.0,41.0,4,10,-0.4,0.8,1,1,3,1,1
31.0,28.0,10,7,0.4,-0.6,1,1,3,0,0
158.0,130.0,7,1,1.0,-2.6,2,1,0,-1,2
64.0,80.0,10,11,1.0,0.8,1,1,3,0,0
155.0,161.0,7,4,-1.0,-1.2,1,0,-1,1,1
10.0,45.0,5,2,-0.2,-0.6,1,1,-3,4,1
76.0,57.0,13,8,1.4,0.6,1,0,-3,0,0
104.0,58.0,5,2,-0.2,-1.2,2,1,0,-3,2
99.0,42.0,7,8,-0.8,0.2,1,1,0,0,0
41.0,71.0,10,11,0.8,2.2,1,1,5,-2,2
130.0,157.0,4,6,-1.8,-1.0,2,1,0,5,1
90.0,37.0,7,6,3.4,0.2,1,1,0,0,0
23.0,21.0,6,4,-0.2,-1.0,1,0,0,-2,2
117.0,144.0,6,9,-0.6,0.8,1,0,0,2,1
45.0,73.0,1,5,-1.4,-0.4,1,1,4,2,1
71.0,24.0,11,4,2.4,-0.4,1,1,0,2,1
82.0,158.0,11,7,2.4,1.0,2,0,0,2,1
176.0,104.0,3,5,-5.0,-0.4,2,0,0,-1,2
139.0,95.0,8,1,0.2,-2.0,1,0,7,3,1
117.0,145.0,9,6,0.0,0.0,1,0,3,3,1
10.0,73.0,8,5,0.8,-0.6,1,1,-1,0,0
80.0,157.0,13,3,2.8,-2.4,2,0,3,5,1
148.0,149.0,4,7,-1.6,0.0,1,0,-1,2,1
74.0,44.0,13,6,2.8,0.0,1,1,2,-2,2
92.0,52.0,5,7,-0.4,0.0,1,0,-3,-3,2
57.0,41.0,10,7,2.0,-1.0,1,1,-1,0,0
63.0,49.0,11,4,1.2,-0.8,1,1,3,-1,2
177.0,62.0,3,4,-3.2,-0.6,2,0,0,-3,2
10.0,85.0,8,11,0.8,0.8,1,1,2,-1,2
65.0,55.0,13,9,2.8,0.6,1,0,6,0,0
92.0,57.0,2,10,-1.2,2.0,1,0,7,-1,2
33.0,15.0,7,11,0.8,3.0,1,0,0,0,0
24.0,44.0,4,9,-0.6,0.6,1,1,1,1,1
9.0,4.0,10,10,0.0,2.4,1,0,0,0,0
11.0,6.0,10,9,1.6,0.4,1,0,-1,0,0
72.0,55.0,4,7,-0.6,0.4,1,1,-4,-2,2
3.0,32.0,13,2,1.2,-1.2,1,0,0,1,1
36.0,30.0,11,7,1.0,0.4,1,0,0,3,1
50.0,91.0,5,5,-0.2,0.2,1,0,-3,-3,2
37.0,2.0,5,13,-0.2,2.0,1,0,3,1,1
29.0,18.0,3,13,-0.8,1.2,1,0,4,3,1
14.0,16.0,5,10,0.2,0.6,1,0,3,1,1
111.0,116.0,7,7,1.0,0.4,1,0,0,0,0
125.0,88.0,0,3,-2.6,-2.0,1,0,0,-2,2
19.0,5.0,4,13,-0.4,1.6,1,0,-4,1,1
92.0,41.0,1,5,-1.4,-1.2,1,0,-3,-4,2
106.0,99.0,7,3,-0.2,-1.8,1,0,0,-1,2
65.0,1.0,11,5,2.2,-0.2,1,0,0,-7,2
31.0,7.0,7,8,0.6,0.8,1,0,3,-2,2
57.0,52.0,10,9,1.8,0.6,1,1,3,1,1
49.0,85.0,6,11,-0.6,0.8,1,1,4,-1,2
161.0,202.0,4,0,-0.8,-13.5,1,0,0,-1,2
65.0,72.0,10,4,0.8,-0.4,1,0,0,1,1
165.0,154.0,1,4,-1.0,-0.6,1,0,-4,1,1
161.0,202.0,4,3,-0.6,-8.666666666666666,1,0,-3,5,1
85.0,24.0,11,7,0.8,-0.2,1,1,0,2,1
65.0,55.0,10,10,-0.4,1.0,1,0,7,4,1
114.0,149.0,10,7,1.0,-0.2,1,0,3,0,0
97.0,123.0,1,11,-2.0,1.2,1,0,8,2,1
58.0,200.0,15,0,3.6,0.0,1,0,0,7,1
38.0,154.0,3,3,-1.6,-0.8,1,0,-3,2,1
74.0,193.0,10,0,1.2,-2.4,4,0,3,3,1
202.0,189.0,3,0,-7.75,-5.0,4,0,0,-2,2
114.0,122.0,11,4,1.2,0.8,4,0,8,0,0
66.0,100.0,4,8,-0.2,0.2,1,0,0,7,1
161.0,163.0,6,9,0.4,0.6,4,0,0,-4,2
82.0,150.0,4,4,-0.2,-0.2,4,0,-7,4,1
155.0,201.0,7,0,-1.2,0.0,4,0,0,3,1
97.0,190.0,3,1,-1.6,-3.0,4,0,0,5,1
144.0,134.0,2,2,-2.2,-1.0,1,0,7,1,1
69.0,154.0,10,3,0.8,-0.8,1,0,-3,1,1
109.0,116.0,3,8,-1.8,0.8,1,0,9,0,0
68.0,74.0,2,12,-0.8,1.8,1,0,0,-2,2
116.0,111.0,9,5,1.0,0.2,1,0,-1,0,0
82.0,193.0,7,0,0.8,-2.8,1,0,0,4,1
106.0,134.0,7,2,0.0,-1.0,1,0,1,3,1
191.0,186.0,1,0,-2.25,-3.0,4,0,0,2,1
100.0,148.0,5,4,-1.4,-1.8,4,0,0,4,1
116.0,81.0,9,3,1.0,-0.8,1,0,0,0,0
38.0,115.0,5,2,-1.2,-0.8,1,0,-1,0,0
116.0,109.0,7,4,0.8,-1.6,1,0,8,0,0
38.0,115.0,6,3,0.0,-0.4,1,0,1,-1,2
62.0,59.0,7,15,0.2,6.6,1,0,0,0,0
116.0,81.0,5,4,0.0,-0.6,1,0,1,-1,2
113.0,69.0,1,6,-1.6,1.2,1,0,3,0,0
112.0,111.0,4,2,-0.2,-1.8,1,0,9,0,0
122.0,116.0,2,11,-1.8,1.2,4,0,3,-1,2
187.0,192.0,0,4,-2.6,-1.4,4,0,3,0,0
185.0,195.0,3,3,-3.6,-6.6,4,0,-3,1,1
188.0,73.0,1,5,-3.4,-0.6,4,1,0,-1,2
157.0,160.0,9,3,0.8,-1.4,4,0,-3,9,1
149.0,81.0,4,9,-0.8,1.6,4,0,1,0,0
152.0,100.0,4,7,-2.4,-0.6,4,0,3,-2,2
201.0,145.0,0,10,-3.0,0.4,4,1,3,-2,2
189.0,121.0,0,10,-2.8,0.8,4,0,0,-2,2
139.0,127.0,3,7,-0.6,0.0,1,0,0,-1,2
87.0,71.0,2,10,-1.0,0.8,1,0,6,1,1
139.0,106.0,3,7,-0.6,0.4,1,0,-1,1,1
24.0,60.0,6,12,-0.4,1.4,1,0,3,3,1
155.0,162.0,2,2,-1.2,-1.2,1,0,3,0,0
139.0,112.0,5,4,-0.4,-0.2,1,0,6,0,0
132.0,117.0,4,6,-1.8,0.0,1,0,4,0,0
38.0,164.0,6,4,0.2,-0.6,1,0,0,3,1
132.0,117.0,5,6,-1.6,0.0,1,0,5,1,1
17.0,1.0,7,8,-0.4,1.4,4,0,9,0,0
91.0,100.0,6,7,-0.4,-0.4,1,0,1,2,1
114.0,88.0,8,3,0.8,-1.8,1,0,0,-3,2
7.0,24.0,10,9,0.6,0.4,4,0,7,3,1
30.0,16.0,4,7,-1.6,0.2,1,0,0,0,0
33.0,19.0,8,7,1.0,0.2,1,0,1,0,0
39.0,99.0,7,1,0.4,-1.2,1,0,0,3,1
9.0,5.0,10,10,0.0,1.0,1,0,0,0,0
2.0,84.0,10,5,1.0,0.2,1,0,0,2,1
72.0,113.0,2,2,-0.8,-1.0,4,0,5,2,1
37.0,8.0,11,8,1.2,0.8,1,0,6,2,1
50.0,32.0,5,1,-0.6,-1.4,1,0,6,0,0
29.0,65.0,6,5,0.0,-0.2,1,0,0,0,0
110.0,63.0,12,10,1.8,0.0,2,0,0,1,1
43.0,18.0,8,9,0.4,0.4,4,0,13,2,1
15.0,12.0,9,13,1.4,2.0,1,0,-1,1,1
22.0,3.0,10,13,0.6,1.2,1,0,3,-2,2
4.0,14.0,8,5,0.8,-0.4,1,0,2,2,1
52.0,6.0,9,8,1.0,0.4,1,0,0,0,0
44.0,69.0,7,6,-0.2,1.2,4,0,15,1,1
95.0,54.0,6,7,-1.2,-0.4,1,0,0,-1,2
155.0,162.0,3,3,-1.0,-0.6,1,0,4,0,0
112.0,127.0,4,10,-0.2,1.0,2,1,0,-1,2
106.0,176.0,6,0,0.2,0.0,2,0,0,1,1
111.0,139.0,3,6,-1.6,0.0,2,0,3,1,1
192.0,116.0,5,11,-1.2,1.0,4,0,0,-2,2
100.0,185.0,7,6,-0.6,-2.2,4,0,0,9,1
38.0,104.0,8,9,0.8,0.8,1,0,-1,1,1
139.0,146.0,5,3,-0.2,-1.4,2,1,0,3,1
81.0,163.0,10,8,1.8,-0.2,4,0,3,1,1
73.0,91.0,8,9,0.0,0.4,4,0,-1,-1,2
176.0,181.0,0,3,-1.0,-2.0,2,1,0,2,1
121.0,60.0,10,9,1.0,0.4,4,0,8,1,1
106.0,127.0,9,10,0.8,0.2,2,0,3,2,1
40.0,145.0,6,12,-0.6,0.8,4,0,0,3,1
176.0,112.0,3,3,0.5,-0.4,2,1,0,-4,2
106.0,181.0,9,0,0.8,-2.6,2,0,0,5,1
111.0,146.0,6,0,-0.6,-2.2,2,0,0,6,1
130.0,198.0,7,0,-0.6,-7.0,2,1,0,2,1
127.0,176.0,9,3,-0.2,-1.0,2,1,0,2,1
181.0,112.0,0,5,-2.8,0.4,2,1,3,-5,2
130.0,158.0,7,4,-0.8,-3.2,2,1,2,4,1
162.0,27.0,3,8,-0.6,-0.2,4,0,7,-1,2
177.0,71.0,6,9,0.5,0.6,4,0,0,-1,2
164.0,38.0,3,10,-1.2,1.0,4,0,3,-1,2
137.0,183.0,7,1,0.4,-1.2,2,0,3,5,1
174.0,86.0,3,6,-1.8,-1.6,4,0,0,0,0
136.0,78.0,6,4,0.2,-1.0,4,0,0,2,1
117.0,104.0,5,8,-0.2,0.6,4,0,0,2,1
181.0,127.0,0,9,-3.4,-0.2,2,1,0,-4,2
106.0,112.0,12,8,2.0,1.6,2,0,3,0,0
193.0,87.0,5,5,-0.6,-0.2,4,0,0,0,0
132.0,57.0,8,7,0.2,0.2,4,0,4,-1,2
63.0,110.0,7,12,-0.6,1.0,2,0,9,1,1
108.0,93.0,10,4,0.8,-0.4,4,0,0,0,0
142.0,79.0,7,5,-0.2,0.0,4,0,0,0,0
167.0,105.0,7,7,-0.4,0.0,4,0,0,-1,2
191.0,98.0,3,7,-1.4,0.0,4,0,3,-2,2
168.0,51.0,3,11,-1.8,1.0,4,0,0,0,0
144.0,80.0,5,5,-1.4,-0.6,4,0,0,1,1
155.0,26.0,3,8,-1.0,0.0,4,0,0,-1,2
158.0,198.0,4,0,-3.0,-4.5,2,1,0,1,1
150.0,23.0,0,8,-1.2,0.2,4,0,0,-2,2
126.0,77.0,9,11,0.6,1.2,4,0,0,3,1
134.0,103.0,1,4,-1.6,-1.0,4,0,0,1,1
111.0,146.0,9,0,1.4,-3.2,2,1,3,1,1
34.0,120.0,9,5,0.6,-0.4,4,0,0,2,1
147.0,186.0,8,4,0.2,-2.0,2,1,7,1,1
139.0,146.0,7,0,0.4,-3.0,2,1,3,1,1
137.0,186.0,9,4,1.4,-2.0,2,0,-3,3,1
126.0,106.0,10,11,0.8,1.6,2,1,6,-1,2
150.0,185.0,10,1,0.4,-2.0,2,1,6,2,1
140.0,150.0,12,10,2.4,0.4,2,0,5,0,0
114.0,105.0,8,4,0.4,-0.2,1,0,9,1,1
185.0,188.0,1,3,-2.0,-2.6,2,1,-1,-3,2
156.0,147.0,5,12,-0.4,2.8,4,0,0,0,0
176.0,90.0,6,9,-2.6,1.2,4,0,3,-4,2
110.0,178.0,11,5,1.0,-1.2,4,0,-3,4,1
189.0,92.0,0,12,-3.6,1.4,4,0,3,-2,2
144.0,41.0,12,9,1.0,0.2,4,0,3,-1,2
190.0,66.0,0,6,-2.2,-0.2,4,0,6,-1,2
154.0,75.0,5,10,-0.8,1.6,4,0,6,0,0
112.0,107.0,8,7,0.4,0.2,1,0,3,0,0
35.0,199.0,8,0,0.6,-4.25,4,0,0,3,1
81.0,80.0,8,4,0.0,-0.8,1,0,11,1,1
79.0,139.0,4,6,-1.0,0.2,4,0,3,1,1
107.0,114.0,5,10,0.0,0.6,4,0,3,0,0
26.0,158.0,10,3,0.2,-0.8,4,0,-3,2,1
84.0,193.0,5,5,-0.2,-0.6,4,0,-1,3,1
52.0,172.0,11,4,1.0,-1.6,4,0,-1,4,1
24.0,152.0,8,0,0.2,-1.4,4,0,-3,1,1
27.0,166.0,10,3,0.0,-0.4,4,0,2,3,1
38.0,161.0,10,3,0.8,-1.2,4,0,0,1,1
147.0,156.0,10,3,2.4,-0.8,4,0,-1,0,0
80.0,148.0,1,8,-1.2,-1.0,4,0,3,3,1
35.0,199.0,10,0,1.2,-4.0,4,0,3,3,1
100.0,192.0,7,3,0.2,-1.2,4,0,0,1,1
37.0,123.0,12,4,1.2,-0.8,4,0,3,2,1
57.0,128.0,10,5,0.8,-0.2,4,0,-1,1,1
97.0,112.0,5,8,-0.2,0.4,4,0,-1,3,1
108.0,169.0,7,6,-0.2,-0.6,4,0,-3,0,0
81.0,130.0,8,12,0.0,1.4,4,0,3,2,1
105.0,137.0,1,4,-0.8,-1.2,4,0,3,1,1
78.0,143.0,5,8,0.0,0.0,4,0,-1,1,1
89.0,177.0,7,1,-1.4,-2.0,4,0,-1,3,1
72.0,179.0,12,6,1.2,0.2,4,0,-3,2,1
121.0,62.0,8,13,0.4,6.0,1,0,2,-1,2
146.0,101.0,2,1,-1.4,-1.6,1,0,0,2,1
91.0,64.0,7,6,0.4,0.0,1,0,6,0,0
30.0,10.0,5,8,-0.6,-0.2,1,0,0,-1,2
69.0,17.0,6,7,1.2,-0.4,4,0,7,0,0
1.0,71.0,9,5,1.8,-0.2,4,0,12,1,1
40.0,29.0,7,6,0.4,0.0,1,0,0,-1,2
23.0,39.0,9,8,0.0,0.6,4,0,9,0,0
2.0,28.0,10,4,0.8,-1.6,1,0,0,3,1
12.0,16.0,12,5,1.8,0.0,1,0,3,-1,2
3.0,44.0,15,8,1.6,0.4,1,0,0,1,1
5.0,55.0,8,10,0.8,1.2,1,0,-3,0,0
36.0,32.0,8,11,0.2,1.4,1,0,0,-1,2
14.0,15.0,4,9,-0.8,0.8,1,0,3,2,1
133.0,116.0,2,0,-2.6,-1.4,1,0,0,-1,2
54.0,70.0,6,2,-0.6,-0.8,1,0,-3,1,1
132.0,77.0,0,3,-2.6,-0.6,1,0,0,0,0
20.0,21.0,7,9,0.2,0.2,1,0,1,0,0
87.0,53.0,6,5,-1.0,-0.6,1,0,0,-1,2
7.0,33.0,6,8,0.2,1.0,1,0,-1,-2,2
19.0,42.0,8,10,0.0,0.6,4,0,-5,1,1
34.0,49.0,2,7,-1.2,-0.4,1,0,-1,0,0
9.0,59.0,7,9,0.4,-1.4,1,0,2,2,1
157.0,93.0,0,5,-6.8,-0.4,1,0,0,-1,2
115.0,6.0,2,10,-1.0,0.8,4,0,0,-4,2
156.0,153.0,4,4,-0.4,-1.2,1,1,5,1,1
24.0,123.0,10,1,0.4,-1.4,1,0,2,3,1
165.0,156.0,3,6,-2.0,-0.2,1,0,-3,0,0
149.0,159.0,0,0,-2.8,-3.4,1,0,-5,0,0
135.0,111.0,7,7,-1.2,0.2,1,1,1,0,0
149.0,135.0,1,5,-2.2,-1.4,1,0,-2,0,0
97.0,81.0,8,10,0.6,0.4,1,1,6,2,1
177.0,166.0,1,2,-2.2,-1.0,1,1,6,1,1
111.0,159.0,5,1,-0.2,-3.2,1,1,1,-1,2
158.0,78.0,2,5,-1.2,-0.2,1,1,-1,0,0
135.0,159.0,6,4,-0.2,-1.8,1,1,4,-1,2
75.0,110.0,11,11,1.8,1.4,4,0,0,0,0
92.0,74.0,15,7,2.4,-0.2,4,0,-5,0,0
97.0,166.0,10,2,1.0,-1.0,1,1,0,0,0
66.0,118.0,9,10,0.4,0.8,4,0,13,2,1
81.0,177.0,9,4,0.0,-1.8,1,1,6,1,1
41.0,90.0,12,12,1.2,3.4,4,0,9,2,1
158.0,129.0,3,8,-0.6,0.0,1,1,0,0,0
149.0,111.0,2,5,-1.6,0.0,1,0,10,1,1
97.0,177.0,11,4,1.2,-1.0,1,1,12,1,1
81.0,166.0,9,2,-0.2,-1.0,1,1,-1,0,0
149.0,159.0,5,7,-0.2,-1.2,1,0,-7,0,0
77.0,83.0,6,10,0.0,0.4,1,1,3,0,0
104.0,114.0,8,6,1.6,0.4,1,1,-3,0,0
94.0,83.0,11,8,1.2,0.2,1,1,9,2,1
55.0,119.0,7,9,-0.2,0.4,1,0,4,-1,2
